om,yr,mo,dy,date,time,tz,st,stf,stn,mag,inj,fat,loss,closs,slat,slon,elat,elon,len,wid,ns,sn,sg,f1,f2,f3,f4
619070,2016,06,17,2016-06-17,19:40:00,3,NE,31,0,1.00,0,0,0,0,41.2900,-100.0500,41.2900,-100.0500,0,0,0,0,0,41,0,0,0
619071,2016,06,17,2016-06-17,20:00:00,3,SD,46,0,1.00,0,0,0,0,43.3000,-97.5900,43.3000,-97.5900,0,0,0,0,0,67,0,0,0
619072,2016,06,17,2016-06-17,20:01:00,3,KS,20,0,1.00,0,0,0,0,38.6600,-100.1600,38.6600,-100.1600,0,0,0,0,0,135,0,0,0
619073,2016,06,17,2016-06-17,20:20:00,3,SD,46,0,1.25,0,0,0,0,43.2400,-97.5800,43.2400,-97.5800,0,0,0,0,0,67,0,0,0
619074,2016,06,17,2016-06-17,20:25:00,3,SD,46,0,1.75,0,0,0,0,43.4000,-97.1400,43.4000,-97.1400,0,0,0,0,0,125,0,0,0
619075,2016,06,17,2016-06-17,20:46:00,3,NE,31,0,1.75,0,0,25000,175000,41.5000,-99.0700,41.6000,-98.9300,0,0,0,0,0,175,0,0,0
619076,2016,06,17,2016-06-17,21:28:00,3,IA,19,0,1.00,0,0,0,0,42.5900,-95.9700,42.5900,-95.9700,0,0,0,0,0,149,0,0,0
619077,2016,06,17,2016-06-17,21:56:00,3,WY,56,0,1.00,0,0,0,0,44.5700,-106.9200,44.5700,-106.9200,0,0,0,0,0,33,0,0,0
619078,2016,06,17,2016-06-17,21:58:00,3,WY,56,0,0.75,0,0,0,0,44.5800,-106.9100,44.5800,-106.9100,0,0,0,0,0,33,0,0,0
619079,2016,06,17,2016-06-17,21:58:00,3,SD,46,0,1.00,0,0,0,0,43.1100,-99.4200,43.1100,-99.4200,0,0,0,0,0,53,0,0,0
619080,2016,06,18,2016-06-18,13:15:00,3,WY,56,0,1.75,0,0,0,0,42.2883,-104.9894,42.2883,-104.9894,0,0,0,0,0,31,0,0,0
619081,2016,06,18,2016-06-18,13:55:00,3,WY,56,0,1.25,0,0,0,0,42.3200,-104.8500,42.3200,-104.8500,0,0,0,0,0,31,0,0,0
619082,2016,06,18,2016-06-18,14:15:00,3,FL,12,0,0.88,0,0,0,0,27.6200,-80.4100,27.6200,-80.4100,0,0,0,0,0,61,0,0,0
619083,2016,06,18,2016-06-18,16:25:00,3,TX,48,0,1.00,0,0,0,0,29.5700,-95.5400,29.5700,-95.5400,0,0,0,0,0,157,0,0,0
619084,2016,06,18,2016-06-18,17:30:00,3,TX,48,0,0.75,0,0,0,0,29.8100,-95.4000,29.8100,-95.4000,0,0,0,0,0,201,0,0,0
619085,2016,06,18,2016-06-18,18:10:00,3,MT,30,0,1.75,0,0,0,0,48.1969,-109.0689,48.1969,-109.0689,0,0,0,0,0,5,0,0,0
619086,2016,06,18,2016-06-18,19:06:00,3,MT,30,0,1.50,0,0,0,0,48.1100,-108.1500,48.1100,-108.1500,0,0,0,0,0,71,0,0,0
619087,2016,06,18,2016-06-18,19:09:00,3,MT,30,0,1.00,0,0,0,0,48.0900,-108.1600,48.0900,-108.1600,0,0,0,0,0,71,0,0,0
619088,2016,06,18,2016-06-18,19:10:00,3,MT,30,0,2.00,0,0,0,0,48.1700,-108.1100,48.1700,-108.1100,0,0,0,0,0,71,0,0,0
619089,2016,06,18,2016-06-18,19:38:00,3,MT,30,0,2.00,0,0,0,0,48.4800,-107.5300,48.4800,-107.5300,0,0,0,0,0,71,0,0,0
619090,2016,06,18,2016-06-18,19:45:00,3,MT,30,0,1.75,0,0,0,0,48.4500,-107.3400,48.4500,-107.3400,0,0,0,0,0,71,0,0,0
619091,2016,06,18,2016-06-18,20:15:00,3,MT,30,0,2.00,0,0,0,0,48.3500,-106.8400,48.3500,-106.8400,0,0,0,0,0,105,0,0,0
619092,2016,06,18,2016-06-18,20:17:00,3,MT,30,0,1.25,0,0,0,0,48.2267,-106.6466,48.2267,-106.6466,0,0,0,0,0,105,0,0,0
619093,2016,06,18,2016-06-18,20:25:00,3,MT,30,0,2.00,0,0,0,0,48.2267,-106.6466,48.2267,-106.6466,0,0,0,0,0,105,0,0,0
619094,2016,06,18,2016-06-18,20:25:00,3,MT,30,0,1.75,0,0,0,0,48.2000,-106.6400,48.2000,-106.6400,0,0,0,0,0,105,0,0,0
619095,2016,06,18,2016-06-18,20:30:00,3,MT,30,0,1.75,0,0,0,0,48.1700,-106.4700,48.1700,-106.4700,0,0,0,0,0,105,0,0,0
619096,2016,06,18,2016-06-18,20:36:00,3,MT,30,0,1.50,0,0,0,0,48.1800,-106.3400,48.1800,-106.3400,0,0,0,0,0,105,0,0,0
619097,2016,06,18,2016-06-18,20:40:00,3,MT,30,0,1.25,0,0,0,0,48.1300,-106.3600,48.1300,-106.3600,0,0,0,0,0,105,0,0,0
619098,2016,06,18,2016-06-18,21:00:00,3,MT,30,0,1.50,0,0,0,0,48.0600,-106.0400,48.0600,-106.0400,0,0,0,0,0,105,0,0,0
619099,2016,06,18,2016-06-18,21:15:00,3,MT,30,0,1.75,0,0,0,0,48.0900,-105.6400,48.0900,-105.6400,0,0,0,0,0,85,0,0,0
619100,2016,06,18,2016-06-18,21:20:00,3,MT,30,0,3.50,0,0,0,0,48.0900,-105.6400,48.0900,-105.6400,0,0,0,0,0,85,0,0,0
619101,2016,06,18,2016-06-18,21:25:00,3,MT,30,0,1.50,0,0,0,0,48.0900,-105.6400,48.0900,-105.6400,0,0,0,0,0,85,0,0,0
619102,2016,06,18,2016-06-18,21:25:00,3,MT,30,0,2.00,0,0,0,0,48.0900,-105.6000,48.0900,-105.6000,0,0,0,0,0,85,0,0,0
619103,2016,06,18,2016-06-18,22:05:00,3,MT,30,0,1.75,0,0,0,0,47.9500,-104.9400,47.9500,-104.9400,0,0,0,0,0,83,0,0,0
619104,2016,06,19,2016-06-19,01:18:00,3,TX,48,0,1.00,0,0,0,0,34.3824,-100.2569,34.3824,-100.2569,0,0,0,0,0,75,0,0,0
619105,2016,06,19,2016-06-19,01:23:00,3,ND,38,0,1.00,0,0,0,0,48.2300,-101.3000,48.2300,-101.3000,0,0,0,0,0,101,0,0,0
619106,2016,06,19,2016-06-19,01:31:00,3,ND,38,0,0.88,0,0,0,0,48.1500,-103.6300,48.1500,-103.6300,0,0,0,0,0,105,0,0,0
619107,2016,06,19,2016-06-19,01:45:00,3,ND,38,0,0.88,0,0,0,0,48.2700,-100.8400,48.2700,-100.8400,0,0,0,0,0,49,0,0,0
619108,2016,06,19,2016-06-19,01:55:00,3,ND,38,0,1.25,0,0,0,0,48.3200,-100.5900,48.3200,-100.5900,0,0,0,0,0,49,0,0,0
619109,2016,06,19,2016-06-19,02:50:00,3,ND,38,0,1.50,0,0,0,0,48.2900,-99.4400,48.2900,-99.4400,0,0,0,0,0,5,0,0,0
619110,2016,06,19,2016-06-19,03:22:00,3,ND,38,0,1.00,0,0,0,0,48.2800,-98.8800,48.2800,-98.8800,0,0,0,0,0,71,0,0,0
619111,2016,06,19,2016-06-19,03:30:00,3,ND,38,0,1.00,0,0,0,0,48.2700,-98.6700,48.2700,-98.6700,0,0,0,0,0,71,0,0,0
619112,2016,06,19,2016-06-19,03:49:00,3,ND,38,0,1.00,0,0,0,0,48.3900,-98.0700,48.3900,-98.0700,0,0,0,0,0,99,0,0,0
619113,2016,06,19,2016-06-19,04:00:00,3,ND,38,0,0.75,0,0,0,0,48.3100,-97.9200,48.3100,-97.9200,0,0,0,0,0,99,0,0,0
619114,2016,06,19,2016-06-19,04:10:00,3,ND,38,0,1.25,0,0,0,0,48.3900,-97.6400,48.3900,-97.6400,0,0,0,0,0,99,0,0,0
619115,2016,06,19,2016-06-19,04:55:00,3,MN,27,0,1.00,0,0,0,0,48.3200,-96.8500,48.3200,-96.8500,0,0,0,0,0,89,0,0,0
619116,2016,06,19,2016-06-19,05:30:00,3,MN,27,0,1.00,0,0,0,0,48.3100,-96.2000,48.3100,-96.2000,0,0,0,0,0,89,0,0,0
619117,2016,06,19,2016-06-19,05:47:00,3,MN,27,0,1.00,0,0,0,0,48.4200,-95.7200,48.4200,-95.7200,0,0,0,0,0,89,0,0,0
619118,2016,06,19,2016-06-19,06:20:00,3,MN,27,0,1.50,0,0,0,0,48.6600,-95.6000,48.6600,-95.6000,0,0,0,0,0,135,0,0,0
619119,2016,06,19,2016-06-19,07:15:00,3,MN,27,0,2.50,0,0,0,0,48.6200,-94.7300,48.6200,-94.7300,0,0,0,0,0,77,0,0,0
619120,2016,06,19,2016-06-19,07:23:00,3,MN,27,0,0.75,0,0,0,0,48.7100,-94.5700,48.7100,-94.5700,0,0,0,0,0,77,0,0,0
619121,2016,06,19,2016-06-19,07:27:00,3,MN,27,0,1.75,0,0,0,0,48.6100,-94.4300,48.6100,-94.4300,0,0,0,0,0,77,0,0,0
619122,2016,06,19,2016-06-19,08:25:00,3,MN,27,0,2.50,0,0,0,0,48.5200,-93.5700,48.5200,-93.5700,0,0,0,0,0,71,0,0,0
619123,2016,06,19,2016-06-19,08:30:00,3,MN,27,0,1.00,0,0,0,0,48.5900,-93.4200,48.5900,-93.4200,0,0,0,0,0,71,0,0,0
619124,2016,06,19,2016-06-19,08:33:00,3,MN,27,0,0.75,0,0,0,0,48.5800,-93.4200,48.5800,-93.4200,0,0,0,0,0,71,0,0,0
619125,2016,06,19,2016-06-19,08:43:00,3,MN,27,0,2.00,0,0,0,0,48.5300,-93.4800,48.5300,-93.4800,0,0,0,0,0,71,0,0,0
619126,2016,06,19,2016-06-19,08:45:00,3,MN,27,0,1.25,0,0,0,0,48.5800,-93.1600,48.5800,-93.1600,0,0,0,0,0,71,0,0,0
619127,2016,06,19,2016-06-19,16:45:00,3,MN,27,0,1.00,0,0,0,0,48.9000,-96.4500,48.9000,-96.4500,0,0,0,0,0,69,0,0,0
619128,2016,06,19,2016-06-19,16:51:00,3,MN,27,0,1.00,0,0,0,0,46.4400,-95.1300,46.4400,-95.1300,0,0,0,0,0,159,0,0,0
619129,2016,06,19,2016-06-19,17:00:00,3,MN,27,0,1.00,0,0,0,0,47.3400,-93.5100,47.3400,-93.5100,0,0,0,0,0,61,0,0,0
619130,2016,06,19,2016-06-19,17:06:00,3,MN,27,0,1.75,0,0,0,0,46.4700,-95.0200,46.4700,-95.0200,0,0,0,0,0,159,0,0,0
619131,2016,06,19,2016-06-19,17:10:00,3,MN,27,0,0.88,0,0,0,0,45.5900,-95.9100,45.5900,-95.9100,0,0,0,0,0,149,0,0,0
619132,2016,06,19,2016-06-19,17:12:00,3,MN,27,0,1.75,0,0,0,0,46.4900,-94.8700,46.4900,-94.8700,0,0,0,0,0,159,0,0,0
619133,2016,06,19,2016-06-19,17:15:00,3,MN,27,0,1.50,0,0,0,0,48.9300,-95.7600,48.9300,-95.7600,0,0,0,0,0,135,0,0,0
619134,2016,06,19,2016-06-19,17:15:00,3,MN,27,0,2.75,0,0,0,0,46.5200,-94.8500,46.5200,-94.8500,0,0,0,0,0,159,0,0,0
619135,2016,06,19,2016-06-19,17:18:00,3,MN,27,0,1.00,0,0,0,0,45.5483,-95.7476,45.5483,-95.7476,0,0,0,0,0,121,0,0,0
619136,2016,06,19,2016-06-19,17:22:00,3,MN,27,0,1.00,0,0,0,0,47.3300,-93.2000,47.3300,-93.2000,0,0,0,0,0,61,0,0,0
619137,2016,06,19,2016-06-19,17:25:00,3,MN,27,0,1.00,0,0,0,0,46.5100,-94.8100,46.5100,-94.8100,0,0,0,0,0,159,0,0,0
619138,2016,06,19,2016-06-19,17:30:00,3,MN,27,0,1.75,0,0,0,0,46.5200,-94.5400,46.5200,-94.5400,0,0,0,0,0,21,0,0,0
619139,2016,06,19,2016-06-19,17:34:00,3,MN,27,0,1.00,0,0,0,0,46.7400,-94.4000,46.7400,-94.4000,0,0,0,0,0,21,0,0,0
619140,2016,06,19,2016-06-19,17:40:00,3,MN,27,0,1.75,0,0,0,0,48.9200,-95.3200,48.9200,-95.3200,0,0,0,0,0,135,0,0,0
619141,2016,06,19,2016-06-19,17:40:00,3,MN,27,0,2.75,0,0,0,0,48.9400,-95.3200,48.9400,-95.3200,0,0,0,0,0,135,0,0,0
619142,2016,06,19,2016-06-19,17:40:00,3,MN,27,0,1.00,0,0,0,0,48.9700,-95.3200,48.9700,-95.3200,0,0,0,0,0,135,0,0,0
619143,2016,06,19,2016-06-19,17:40:00,3,MN,27,0,0.88,0,0,0,0,45.6100,-95.5300,45.6100,-95.5300,0,0,0,0,0,121,0,0,0
619144,2016,06,19,2016-06-19,17:40:00,3,MN,27,0,2.75,0,0,0,0,46.5400,-94.3000,46.5400,-94.3000,0,0,0,0,0,35,0,0,0
619145,2016,06,19,2016-06-19,17:40:00,3,MN,27,0,2.50,0,0,0,0,46.6000,-94.2600,46.6000,-94.2600,0,0,0,0,0,35,0,0,0
619146,2016,06,19,2016-06-19,17:42:00,3,MN,27,0,2.75,0,0,0,0,46.5000,-94.3600,46.5000,-94.3600,0,0,0,0,0,21,0,0,0
619147,2016,06,19,2016-06-19,17:43:00,3,MN,27,0,4.00,0,0,0,0,46.5400,-94.2400,46.5400,-94.2400,0,0,0,0,0,35,0,0,0
619148,2016,06,19,2016-06-19,17:47:00,3,MN,27,0,2.75,0,0,0,0,46.5400,-94.2200,46.5400,-94.2200,0,0,0,0,0,35,0,0,0
619149,2016,06,19,2016-06-19,17:47:00,3,MN,27,0,3.00,0,0,0,0,46.5000,-94.3000,46.5000,-94.3000,0,0,0,0,0,35,0,0,0
619150,2016,06,19,2016-06-19,17:48:00,3,MN,27,0,2.75,0,0,0,0,46.5000,-94.1900,46.5000,-94.1900,0,0,0,0,0,35,0,0,0
619151,2016,06,19,2016-06-19,17:50:00,3,MN,27,0,1.75,0,0,0,0,46.5800,-94.0900,46.5800,-94.0900,0,0,0,0,0,35,0,0,0
619152,2016,06,19,2016-06-19,17:52:00,3,MN,27,0,1.75,0,0,0,0,46.5000,-94.2600,46.5000,-94.2600,0,0,0,0,0,35,0,0,0
619153,2016,06,19,2016-06-19,17:55:00,3,MN,27,0,1.75,0,0,0,0,48.9600,-95.0700,48.9600,-95.0700,0,0,0,0,0,77,0,0,0
619154,2016,06,19,2016-06-19,18:05:00,3,MN,27,0,2.75,0,0,0,0,48.9200,-94.9200,48.9200,-94.9200,0,0,0,0,0,77,0,0,0
619155,2016,06,19,2016-06-19,18:08:00,3,MN,27,0,1.75,0,0,0,0,45.0400,-96.1900,45.0400,-96.1900,0,0,0,0,0,73,0,0,0
619156,2016,06,19,2016-06-19,18:16:00,3,MN,27,0,1.00,0,0,0,0,46.5300,-93.7100,46.5300,-93.7100,0,0,0,0,0,1,0,0,0
619157,2016,06,19,2016-06-19,18:53:00,3,MN,27,0,1.00,0,0,0,0,47.0900,-93.2000,47.0900,-93.2000,0,0,0,0,0,61,0,0,0
619158,2016,06,19,2016-06-19,18:54:00,3,MN,27,0,1.00,0,0,0,0,47.1400,-93.2000,47.1400,-93.2000,0,0,0,0,0,61,0,0,0
619159,2016,06,19,2016-06-19,18:55:00,3,MN,27,0,1.25,0,0,0,0,45.3100,-95.6100,45.3100,-95.6100,0,0,0,0,0,151,0,0,0
619160,2016,06,19,2016-06-19,19:38:00,3,MN,27,0,1.25,0,0,0,0,47.0700,-92.7300,47.0700,-92.7300,0,0,0,0,0,137,0,0,0
619161,2016,06,19,2016-06-19,20:01:00,3,CO,08,0,1.00,0,0,0,0,39.3800,-104.8100,39.3800,-104.8100,0,0,0,0,0,35,0,0,0
619162,2016,06,19,2016-06-19,20:10:00,3,MN,27,0,1.75,0,0,0,0,46.6600,-92.4700,46.6600,-92.4700,0,0,0,0,0,17,0,0,0
619163,2016,06,19,2016-06-19,20:15:00,3,WI,55,0,0.75,0,0,0,0,46.3300,-91.8200,46.3300,-91.8200,0,0,0,0,0,31,0,0,0
619164,2016,06,19,2016-06-19,20:19:00,3,WI,55,0,1.00,0,0,0,0,46.2600,-91.7800,46.2600,-91.7800,0,0,0,0,0,31,0,0,0
619165,2016,06,19,2016-06-19,20:20:00,3,CO,08,0,0.75,0,0,0,0,39.3300,-104.6800,39.3300,-104.6800,0,0,0,0,0,35,0,0,0
619166,2016,06,19,2016-06-19,20:28:00,3,MN,27,0,1.00,0,0,0,0,46.6400,-92.3900,46.6400,-92.3900,0,0,0,0,0,17,0,0,0
619167,2016,06,19,2016-06-19,20:35:00,3,MN,27,0,0.75,0,0,0,0,46.6800,-92.2100,46.6800,-92.2100,0,0,0,0,0,137,0,0,0
619168,2016,06,19,2016-06-19,20:45:00,3,SD,46,0,0.75,0,0,0,0,44.2000,-96.9100,44.2000,-96.9100,0,0,0,0,0,11,0,0,0
619169,2016,06,19,2016-06-19,20:47:00,3,CO,08,0,1.00,0,0,0,0,39.2000,-104.5100,39.2000,-104.5100,0,0,0,0,0,39,0,0,0
619170,2016,06,19,2016-06-19,21:01:00,3,SD,46,0,1.00,0,0,0,0,44.5800,-96.6400,44.5800,-96.6400,0,0,0,0,0,39,0,0,0
619171,2016,06,19,2016-06-19,21:43:00,3,MN,27,0,1.00,0,0,0,0,46.0200,-92.9400,46.0200,-92.9400,0,0,0,0,0,115,0,0,0
619172,2016,06,19,2016-06-19,21:45:00,3,MN,27,0,1.00,0,0,0,0,46.0100,-92.8800,46.0100,-92.8800,0,0,0,0,0,115,0,0,0
619173,2016,06,20,2016-06-20,09:00:00,3,MI,26,0,0.88,0,0,0,0,44.8000,-83.5900,44.8000,-83.5900,0,0,0,0,0,1,0,0,0
619174,2016,06,20,2016-06-20,12:30:00,3,MI,26,0,1.00,0,0,0,0,41.8300,-86.2500,41.8300,-86.2500,0,0,0,0,0,21,0,0,0
619175,2016,06,20,2016-06-20,12:43:00,3,IL,17,0,0.75,0,0,0,0,41.5200,-88.2387,41.5200,-88.2387,0,0,0,0,0,197,0,0,0
619176,2016,06,20,2016-06-20,13:00:00,3,MI,26,0,1.00,0,0,0,0,41.8300,-86.3700,41.8300,-86.3700,0,0,0,0,0,21,0,0,0
619177,2016,06,20,2016-06-20,14:05:00,3,NE,31,0,1.00,0,0,0,0,42.1900,-97.5400,42.1900,-97.5400,0,0,0,0,0,139,0,0,0
619178,2016,06,20,2016-06-20,14:30:00,3,NE,31,0,1.50,0,0,0,0,42.0700,-97.3500,42.0700,-97.3500,0,0,0,0,0,167,0,0,0
619179,2016,06,20,2016-06-20,15:20:00,3,NE,31,0,1.75,0,0,0,0,41.8300,-96.8754,41.8300,-96.8754,0,0,0,0,0,39,0,0,0
619180,2016,06,20,2016-06-20,15:28:00,3,NE,31,0,1.00,0,0,0,0,41.6690,-96.6585,41.6690,-96.6585,0,0,0,0,0,53,0,0,0
619181,2016,06,20,2016-06-20,15:45:00,3,CO,08,0,1.00,0,0,0,0,39.4100,-105.5300,39.4100,-105.5300,0,0,0,0,0,93,0,0,0
619182,2016,06,20,2016-06-20,16:05:00,3,NE,31,0,1.25,0,0,0,0,41.6400,-96.5100,41.6400,-96.5100,0,0,0,0,0,53,0,0,0
619183,2016,06,20,2016-06-20,16:35:00,3,CO,08,0,1.75,0,0,0,0,39.4200,-105.3900,39.4200,-105.3900,0,0,0,0,0,59,0,0,0
619184,2016,06,20,2016-06-20,16:40:00,3,NE,31,0,0.75,0,0,0,0,41.5500,-96.2000,41.5500,-96.2000,0,0,0,0,0,177,0,0,0
619185,2016,06,20,2016-06-20,16:55:00,3,NE,31,0,0.88,0,0,0,0,41.4300,-96.0500,41.4300,-96.0500,0,0,0,0,0,177,0,0,0
619186,2016,06,20,2016-06-20,17:12:00,3,CO,08,0,1.00,0,0,0,0,39.2400,-105.2300,39.2400,-105.2300,0,0,0,0,0,35,0,0,0
619187,2016,06,20,2016-06-20,17:33:00,3,CO,08,0,1.00,0,0,0,0,39.0000,-105.1500,39.0000,-105.1500,0,0,0,0,0,119,0,0,0
619188,2016,06,20,2016-06-20,17:53:00,3,CO,08,0,1.25,0,0,0,0,39.0100,-105.0500,39.0100,-105.0500,0,0,0,0,0,119,0,0,0
619189,2016,06,20,2016-06-20,18:30:00,3,CO,08,0,1.25,0,0,0,0,39.1100,-105.7100,39.1100,-105.7100,0,0,0,0,0,93,0,0,0
619190,2016,06,20,2016-06-20,18:55:00,3,CO,08,0,1.00,0,0,0,0,38.9700,-105.8800,38.9700,-105.8800,0,0,0,0,0,93,0,0,0
619191,2016,06,20,2016-06-20,18:57:00,3,MI,26,0,0.88,0,0,0,0,41.8700,-85.1900,41.8700,-85.1900,0,0,0,0,0,23,0,0,0
619192,2016,06,20,2016-06-20,18:59:00,3,CO,08,0,1.75,0,0,0,0,39.0200,-105.8000,39.0200,-105.8000,0,0,0,0,0,93,0,0,0
619193,2016,06,20,2016-06-20,19:44:00,3,NY,36,0,0.88,0,0,0,0,43.0100,-78.6600,43.0100,-78.6600,0,0,0,0,0,29,0,0,0
619194,2016,06,20,2016-06-20,19:50:00,3,CO,08,0,0.75,0,0,0,0,38.9500,-104.7600,38.9500,-104.7600,0,0,0,0,0,41,0,0,0
619195,2016,06,20,2016-06-20,19:55:00,3,CO,08,0,1.00,0,0,0,0,38.9400,-104.7900,38.9400,-104.7900,0,0,0,0,0,41,0,0,0
619196,2016,06,20,2016-06-20,20:00:00,3,CO,08,0,0.75,0,0,0,0,38.9800,-104.7600,38.9800,-104.7600,0,0,0,0,0,41,0,0,0
619197,2016,06,20,2016-06-20,20:05:00,3,CO,08,0,0.75,0,0,0,0,38.9100,-104.8600,38.9100,-104.8600,0,0,0,0,0,41,0,0,0
619198,2016,06,20,2016-06-20,20:11:00,3,NY,36,0,0.88,0,0,0,0,42.7200,-78.7300,42.7200,-78.7300,0,0,0,0,0,29,0,0,0
619199,2016,06,20,2016-06-20,20:13:00,3,CO,08,0,0.75,0,0,0,0,38.8800,-104.8000,38.8800,-104.8000,0,0,0,0,0,41,0,0,0
619200,2016,06,20,2016-06-20,20:15:00,3,CO,08,0,1.00,0,0,0,0,39.0500,-104.9000,39.0500,-104.9000,0,0,0,0,0,41,0,0,0
619201,2016,06,20,2016-06-20,20:15:00,3,IL,17,0,1.75,0,0,0,0,40.2590,-89.1200,40.2590,-89.1200,0,0,0,0,0,39,0,0,0
619202,2016,06,20,2016-06-20,20:16:00,3,NY,36,0,0.75,0,0,0,0,43.1200,-77.5800,43.1200,-77.5800,0,0,0,0,0,55,0,0,0
619203,2016,06,20,2016-06-20,20:45:00,3,NY,36,0,0.75,0,0,0,0,43.1100,-77.5700,43.1100,-77.5700,0,0,0,0,0,55,0,0,0
619204,2016,06,20,2016-06-20,20:46:00,3,NY,36,0,0.75,0,0,0,0,43.4600,-76.5000,43.4600,-76.5000,0,0,0,0,0,75,0,0,0
619205,2016,06,20,2016-06-20,20:58:00,3,NY,36,0,1.00,0,0,0,0,42.6600,-78.0800,42.6600,-78.0800,0,0,0,0,0,121,0,0,0
619206,2016,06,20,2016-06-20,21:14:00,3,NY,36,0,0.88,0,0,0,0,42.5800,-78.4800,42.5800,-78.4800,0,0,0,0,0,29,0,0,0
619207,2016,06,20,2016-06-20,21:45:00,3,IL,17,0,0.88,0,0,0,0,39.9945,-87.6300,39.9945,-87.6300,0,0,0,0,0,183,0,0,0
619208,2016,06,20,2016-06-20,21:45:00,3,NY,36,0,0.88,0,0,0,0,43.1000,-75.7600,43.1000,-75.7600,0,0,0,0,0,53,0,0,0
619209,2016,06,20,2016-06-20,22:53:00,3,MO,29,0,1.00,0,0,0,0,39.3700,-94.3800,39.3700,-94.3800,0,0,0,0,0,47,0,0,0
619210,2016,06,20,2016-06-20,23:00:00,3,NY,36,0,1.00,0,0,0,0,43.0100,-74.1900,43.0100,-74.1900,0,0,0,0,0,35,0,0,0
619211,2016,06,20,2016-06-20,23:17:00,3,NY,36,0,2.00,0,0,0,0,42.3700,-77.5200,42.3700,-77.5200,0,0,0,0,0,101,0,0,0
619212,2016,06,20,2016-06-20,23:25:00,3,MO,29,0,1.50,0,0,0,0,39.2400,-94.2900,39.2400,-94.2900,0,0,0,0,0,47,0,0,0
619213,2016,06,20,2016-06-20,23:55:00,3,MO,29,0,1.00,0,0,0,0,39.1300,-94.2000,39.1300,-94.2000,0,0,0,0,0,95,0,0,0
619214,2016,06,21,2016-06-21,02:51:00,3,NE,31,0,1.50,0,0,0,0,41.4600,-97.3600,41.4600,-97.3600,0,0,0,0,0,141,0,0,0
619215,2016,06,21,2016-06-21,02:52:00,3,NE,31,0,1.00,0,0,0,0,41.1000,-96.4200,41.1000,-96.4200,0,0,0,0,0,155,0,0,0
619216,2016,06,21,2016-06-21,03:30:00,3,RI,44,0,0.75,0,0,0,0,41.4900,-71.3200,41.4900,-71.3200,0,0,0,0,0,5,0,0,0
619217,2016,06,21,2016-06-21,03:36:00,3,MA,25,0,1.00,0,0,0,0,41.5700,-71.0000,41.5700,-71.0000,0,0,0,0,0,5,0,0,0
619218,2016,06,21,2016-06-21,06:02:00,3,PA,42,0,1.00,0,0,0,0,39.9400,-76.9800,39.9400,-76.9800,0,0,0,0,0,1,0,0,0
619219,2016,06,21,2016-06-21,11:50:00,3,WV,54,0,1.75,0,0,0,0,38.5300,-82.0700,38.5300,-82.0700,0,0,0,0,0,53,0,0,0
619220,2016,06,21,2016-06-21,11:53:00,3,WV,54,0,1.00,0,0,0,0,39.4500,-78.6200,39.4500,-78.6200,0,0,0,0,0,27,0,0,0
619221,2016,06,21,2016-06-21,11:55:00,3,WV,54,0,2.00,0,0,75000,0,38.5700,-81.9800,38.5700,-81.9800,0,0,0,0,0,79,0,0,0
619222,2016,06,21,2016-06-21,12:04:00,3,WV,54,0,3.25,0,0,50000,0,38.4800,-82.0200,38.4800,-82.0200,0,0,0,0,0,79,0,0,0
619223,2016,06,21,2016-06-21,12:07:00,3,MD,24,0,1.75,0,0,0,0,39.3700,-76.0700,39.3700,-76.0700,0,0,0,0,0,29,0,0,0
619224,2016,06,21,2016-06-21,12:15:00,3,WV,54,0,1.75,0,0,25000,0,38.4446,-82.0075,38.4446,-82.0075,0,0,0,0,0,79,0,0,0
619225,2016,06,21,2016-06-21,12:17:00,3,MD,24,0,1.00,0,0,0,0,39.1400,-76.6900,39.1400,-76.6900,0,0,0,0,0,3,0,0,0
619226,2016,06,21,2016-06-21,12:20:00,3,WV,54,0,2.50,0,0,100000,0,38.4500,-81.9300,38.4500,-81.9300,0,0,0,0,0,79,0,0,0
619227,2016,06,21,2016-06-21,12:25:00,3,MD,24,0,1.00,0,0,0,0,39.1700,-77.1800,39.1700,-77.1800,0,0,0,0,0,31,0,0,0
619228,2016,06,21,2016-06-21,12:27:00,3,WV,54,0,1.00,0,0,0,0,38.4400,-80.5900,38.4400,-80.5900,0,0,0,0,0,101,0,0,0
619229,2016,06,21,2016-06-21,12:35:00,3,KY,21,0,0.88,0,0,0,0,38.0000,-84.1900,38.0000,-84.1900,0,0,0,0,0,49,0,0,0
619230,2016,06,21,2016-06-21,13:02:00,3,NJ,34,0,1.00,0,0,0,0,39.7800,-74.3500,39.7800,-74.3500,0,0,0,0,0,29,0,0,0
619231,2016,06,21,2016-06-21,13:10:00,3,NJ,34,0,1.00,0,0,0,0,39.7900,-74.1900,39.7900,-74.1900,0,0,0,0,0,29,0,0,0
619232,2016,06,21,2016-06-21,13:15:00,3,VA,51,0,1.00,0,0,0,0,39.0000,-77.5300,39.0000,-77.5300,0,0,0,0,0,107,0,0,0
619233,2016,06,21,2016-06-21,13:15:00,3,VA,51,0,1.00,0,0,0,0,38.9800,-77.6400,38.9800,-77.6400,0,0,0,0,0,107,0,0,0
619234,2016,06,21,2016-06-21,13:18:00,3,NJ,34,0,1.25,0,0,0,0,39.7800,-74.3100,39.7800,-74.3100,0,0,0,0,0,29,0,0,0
